Riding	Poll	R	FPTP	MMP	Rejected	Unmarked	Declined	Voter turnout	Number of names	Location of voting place	EDPOLL_KEY	Poll Number padded	MMP PCT
65	212		58	56	3	2	0	119	319	Overbrook Community Centre	65-212	212	47.0588235294
65	213		52	31	0	3	1	87	294	Overbrook Community Centre	65-213	213	35.632183908
65	214		52	29	1	4	0	86	354	Overbrook Community Centre	65-214	214	33.7209302326
65	215		74	33	0	4	0	111	363	Overbrook Community Centre	65-215	215	29.7297297297
65	216		41	41	0	2	1	85	273	Queen Mary Street Public School	65-216	216	48.2352941176
65	217		93	57	0	3	0	153	463	Knights of Columbus	65-217	217	37.2549019608
65	218		140	40	0	4	1	185	407	John Paul II Catholic Secondary School	65-218	218	21.6216216216
65	219		136	60	0	4	0	200	423	John Paul II Catholic Secondary School	65-219	219	30
65	220		132	54	4	5	5	200	431	Calvary Pentecostal Church	65-220	220	27
65	221		125	92	1	3	1	222	467	John Paul II Catholic Secondary School	65-221	221	41.4414414414
65	222		149	74	0	3	0	226	510	Calvary Pentecostal Church	65-222	222	32.7433628319
65	223		138	191	0	3	1	333	640	Église Sacré-coeur	65-223	223	57.3573573574
65	224		50	87	0	2	0	139	255	Église Sacré-coeur	65-224	224	62.5899280576
65	225		41	55	0	0	0	96	141	Église Sacré-coeur	65-225	225	57.2916666667
65	226		26	33	0	0	0	59	158	École élémentaire publique Francojeunesse	65-226	226	55.9322033898
65	227		39	48	1	0	0	88	207	École élémentaire publique Francojeunesse	65-227	227	54.5454545455
65	228		59	80	0	1	0	140	287	École élémentaire publique Francojeunesse	65-228	228	57.1428571429
65	229		48	78	0	1	0	127	375	Sandy Hill Community Centre	65-229	229	61.4173228346
65	230		53	75	0	1	0	129	276	Sandy Hill Community Centre	65-230	230	58.1395348837
65	231		66	60	0	2	0	128	246	Sandy Hill Community Centre	65-231	231	46.875
65	232		53	72	0	1	2	128	257	Sandy Hill Community Centre	65-232	232	56.25
65	233		78	85	1	3	1	168	297	Sandy Hill Community Centre	65-233	233	50.5952380952
65	234		71	81	0	3	0	155	278	Sandy Hill Community Centre	65-234	234	52.2580645161
65	235		80	59	2	4	0	145	292	Éducation permanente	65-235	235	40.6896551724
65	236		23	22	2	5	0	52	232	Éducation permanente	65-236	236	42.3076923077
65	237		76	55	1	3	0	135	506	Éducation permanente	65-237	237	40.7407407407
65	238		38	13	0	3	1	55	167	Queen Mary Street Public School	65-238	238	23.6363636364
65	239		61	29	1	2	0	93	347	Calvary Pentecostal Church	65-239	239	31.1827956989
65	240		106	55	0	5	0	166	390	Calvary Pentecostal Church	65-240	240	33.1325301205
65	242A		106	174	0	1	0	281	646	Église Sacré-coeur	#VALUE!	#VALUE!	61.9217081851
65	242B		77	132	1	0	1	211	626	Église Sacré-coeur	#VALUE!	#VALUE!	62.5592417062
65	243		35	74	0	1	0	110	283	Sandy Hill Community Centre	65-243	243	67.2727272727
65	244		75	92	0	3	1	171	359	Sandy Hill Community Centre	65-244	244	53.8011695906
65	245		45	54	0	1	0	100	218	Viscount Alexander Public School	65-245	245	54
65	246		47	46	1	2	0	96	181	Sandy Hill Community Centre	65-246	246	47.9166666667
65	247s		56	12	0	3	2	73	96	Silver Heights	#VALUE!	#VALUE!	16.4383561644
65	248		41	43	0	6	2	92	309	Viscount Alexander Public School	65-248	248	46.7391304348
65	249		47	55	1	2	0	105	275	Viscount Alexander Public School	65-249	249	52.380952381
65	250		66	45	0	0	2	113	230	Éducation permanente	65-250	250	39.8230088496
65	251		85	52	0	11	1	149	375	Calvary Pentecostal Church	65-251	251	34.8993288591
65	252		48	44	2	3	0	97	224	Viscount Alexander Public School	65-252	252	45.3608247423
65	253		32	18	1	1	0	52	216	St. Mary's Home	65-253	253	34.6153846154
65	254		22	23	1	1	0	47	187	Viscount Alexander Public School	65-254	254	48.9361702128
65	400		38	25	0	3	0	66	226	Thomas D'Arcy McGee Catholic School	65-400	400	37.8787878788
65	401		44	36	0	0	0	80	122	The Parkside	65-401	401	45
65	402		109	34	0	1	3	147	201	North Ridge	65-402	402	23.1292517007
65	403		85	43	2	5	0	135	281	Concorde Apartments	65-403	403	31.8518518519
65	404		287	105	2	15	5	414	555	Crosswind Apartments	65-404	404	25.3623188406
65	405		32	18	0	1	0	51	131	St-Laurent Building	65-405	405	35.2941176471
65	406		33	26	0	1	0	60	145	Brittany Apartments	65-406	406	43.3333333333
65	407		55	33	1	1	1	91	149	Brittany Apartments	65-407	407	36.2637362637
65	408		51	22	1	3	0	77	151	248 Brittany Drive	65-408	408	28.5714285714
65	409		75	46	1	3	0	125	310	Brittany Park Recreation Center	65-409	409	36.8
65	410		95	49	12	21	0	177	252	Thomson Residences	65-410	410	27.6836158192
65	411		82	33	3	7	0	125	197	Montfort Manor Apartments	65-411	411	26.4
65	412		66	51	1	1	0	119	199	Hermitage Apartments	65-412	412	42.8571428571
65	413		196	56	3	10	0	265	380	Las Brisas	65-413	413	21.1320754717
65	414		111	68	0	2	0	181	252	Champlain Towers	65-414	414	37.5690607735
65	415		63	25	1	1	3	93	140	Mario De Giovanni Co-operative	65-415	415	26.8817204301
65	416		250	77	1	12	1	341	489	Highland - Party Room	65-416	416	22.5806451613
65	417		184	38	1	10	2	235	300	Le Parc Apartments	65-417	417	16.170212766
65	418		161	49	0	11	0	221	294	Brittany Place	65-418	418	22.1719457014
65	419		69	25	0	0	0	94	133	Rockfield Arms Apartments	65-419	419	26.5957446809
65	420		84	61	2	6	0	153	212	Place Montfort	65-420	420	39.8692810458
65	421		117	72	1	2	0	192	283	La Renaissance	65-421	421	37.5
65	422		98	32	4	8	0	142	195	Green Valley Terrace	65-422	422	22.5352112676
65	423		116	28	1	9	0	154	197	Place Lafontaine	65-423	423	18.1818181818
65	424		118	55	5	7	0	185	271	Château Janeville	65-424	424	29.7297297297
65	425		118	21	0	15	8	162	225	Social Club 800	65-425	425	12.962962963
65	426		93	53	0	0	0	146	202	The Seignory	65-426	426	36.301369863
65	427		159	78	0	6	2	245	342	Watergate Apartments	65-427	427	31.8367346939
65	428		26	22	1	4	0	53	101	Victoria Manor Apartments	65-428	428	41.5094339623
65	430		17	7	0	0	0	24	141	St. Laurent Complex	65-430	430	29.1666666667
65	431		70	40	4	1	0	115	188	Ogilvie Towers	65-431	431	34.7826086957
65	432		47	25	0	2	0	74	137	Gatineau View & Rideau Falls - Party Room	65-432	432	33.7837837838
65	433		57	32	2	0	0	91	143	Gatineau View & Rideau Falls - Party Room	65-433	433	35.1648351648
65	434		52	40	0	8	0	100	242	Place Anglesia	65-434	434	40
65	435		63	60	0	1	0	124	176	160 Chapel Street	65-435	435	48.3870967742
65	436		23	17	1	2	2	45	103	MacDonald Manor 1	65-436	436	37.7777777778
65	437		24	27	2	0	3	56	103	MacDonald Manor 1	65-437	437	48.2142857143
65	438		81	53	8	29	0	171	215	Charlotte Place Social Club	65-438	438	30.9941520468
65	439		79	50	1	4	0	134	216	Rio Vista Apartments	65-439	439	37.3134328358
65	440		28	40	0	0	0	68	95	450 Daly Avenue	65-440	440	58.8235294118
65	441		102	33	0	3	0	138	215	Château Vanier - Tower B - Party Room	65-441	441	23.9130434783
65	442		96	46	4	5	0	151	236	Château Vanier - Tower B - Party Room	65-442	442	30.4635761589
65	443		109	37	1	8	1	156	229	Château Vanier - Tower B - Party Room	65-443	443	23.7179487179
65	444		63	36	2	8	1	110	226	Château Donald	65-444	444	32.7272727273
65	445		34	25	0	0	3	62	117	Donald Court	65-445	445	40.3225806452
65	446		29	29	0	0	4	62	277	Knights of Columbus	65-446	446	46.7741935484
65	447		39	33	0	1	0	73	319	Knights of Columbus	65-447	447	45.2054794521
65	448		43	21	0	1	0	65	117	1400 Appleton Drive	65-448	448	32.3076923077
65	449		63	78	0	2	0	143	233	383 Cumberland Street	65-449	449	54.5454545455
65	450		69	41	0	0	0	110	154	Place St-George	65-450	450	37.2727272727
65	451		20	10	0	2	0	32	76	Queen Mary Court	65-451	451	31.25
65	452		84	25	1	6	2	118	202	Cyrville Towers	65-452	452	21.186440678
65	454		36	35	0	0	0	71	109	Sandringham Apartments	65-454	454	49.2957746479
65	455		40	32	0	0	0	72	121	50 Laurier Street	65-455	455	44.4444444444
65	ADV001		786	365	1	14	0	1166	0	Returning Office / Bureau du directeur du scrutin	#VALUE!	#VALUE!	31.3036020583
65	ADV002		651	277	4	21	7	960	0	Chevaliers de Colomb	#VALUE!	#VALUE!	28.8541666667
65	ADV003		317	194	3	4	3	521	0	Patro d'Ottawa	#VALUE!	#VALUE!	37.236084453
65	ADV004		236	262	0	0	5	503	0	Église Sacré-coeur	#VALUE!	#VALUE!	52.0874751491
65	ADV005		353	192	3	7	0	555	0	Mackay United Church of Canada	#VALUE!	#VALUE!	34.5945945946
65	ADV006		278	135	0	9	1	423	0	Knights of Columbus	#VALUE!	#VALUE!	31.914893617
66	1		64	34	1	2	0	101	232	Agudath Israel Congregation	66-001	1	33.6633663366
66	2		76	34	1	4	0	115	263	Agudath Israel Congregation	66-002	2	29.5652173913
66	3		104	104	0	2	0	210	368	Our Lady of Fatima School	66-003	3	49.5238095238
66	004s		8	7	0	0	10	25	29	Wymering Manor	#VALUE!	#VALUE!	28
66	5		91	52	1	4	0	148	308	Agudath Israel Congregation	66-005	5	35.1351351351
66	6		93	43	1	2	0	139	325	Agudath Israel Congregation	66-006	6	30.9352517986
66	7		56	35	1	4	0	96	264	Our Lady of Fatima School	66-007	7	36.4583333333
66	8		102	65	0	0	0	167	314	Our Lady of Fatima School	66-008	8	38.9221556886
66	9		150	73	0	3	1	227	359	Our Lady of Fatima School	66-009	9	32.1585903084
66	10		145	89	0	10	1	245	402	Bromley Road Baptist Church	66-010	10	36.3265306122
66	11		96	51	0	1	4	152	326	Agudath Israel Congregation	66-011	11	33.5526315789
66	12		94	52	1	3	0	150	315	Carlington Recreation Centre	66-012	12	34.6666666667
66	13		24	8	0	0	0	32	101	Carlington Recreation Centre	66-013	13	25
66	14		21	18	0	1	0	40	226	Carlington Recreation Centre	66-014	14	45
66	15		36	14	0	1	0	51	197	Agudath Israel Congregation	66-015	15	27.4509803922
66	16		38	50	0	1	0	89	276	Carlington Recreation Centre	66-016	16	56.1797752809
66	017A		87	66	1	2	2	158	252	Britannia Yacht Club	#VALUE!	#VALUE!	41.7721518987
66	017B		76	61	0	1	0	138	235	Britannia Yacht Club	#VALUE!	#VALUE!	44.2028985507
66	019s		21	5	1	0	7	34	65	Extendicare New Orchard Lodge	#VALUE!	#VALUE!	14.7058823529
66	20		126	57	0	3	0	186	316	Reformed Presbyterian Church of Ottawa	66-020	20	30.6451612903
66	21		111	93	0	7	0	211	412	Our Lady of Fatima School	66-021	21	44.0758293839
66	22		110	44	0	0	0	154	347	Our Lady of Fatima School	66-022	22	28.5714285714
66	23		163	74	0	8	0	245	426	D. Roy Kennedy Public School	66-023	23	30.2040816327
66	24		105	44	1	1	0	151	285	Bromley Road Baptist Church	66-024	24	29.1390728477
66	25		105	45	0	0	0	150	330	D. Roy Kennedy Public School	66-025	25	30
66	026A		112	69	1	1	0	183	305	Trinity United Church	#VALUE!	#VALUE!	37.7049180328
66	026B		79	41	2	2	2	126	224	Trinity United Church	#VALUE!	#VALUE!	32.5396825397
66	27		75	65	0	2	0	142	321	Carlington Recreation Centre	66-027	27	45.7746478873
66	028s		73	29	2	8	8	120	170	Park Place Retirement Residence 1	#VALUE!	#VALUE!	24.1666666667
66	29		91	84	1	6	0	182	368	Carlington Recreation Centre	66-029	29	46.1538461538
66	030A		94	37	0	3	0	134	204	Ottawa Islamic School	#VALUE!	#VALUE!	27.6119402985
66	030B		81	30	0	6	1	118	196	Ottawa Islamic School	#VALUE!	#VALUE!	25.4237288136
66	31		140	86	1	6	0	233	394	Regina Street Public School	66-031	31	36.9098712446
66	32		108	59	1	2	0	170	335	Reformed Presbyterian Church of Ottawa	66-032	32	34.7058823529
66	033s		66	28	1	9	3	107	152	Central Park Lodge - Ottawa #2	#VALUE!	#VALUE!	26.1682242991
66	035s		38	13	3	4	4	62	215	Carlingview Manor	#VALUE!	#VALUE!	20.9677419355
66	36		104	67	1	4	0	176	315	Reformed Presbyterian Church of Ottawa	66-036	36	38.0681818182
66	37		126	69	3	6	0	204	371	D. Roy Kennedy Public School	66-037	37	33.8235294118
66	38		175	89	0	6	0	270	428	D. Roy Kennedy Public School	66-038	38	32.962962963
66	39		172	73	1	3	0	249	392	D. Roy Kennedy Public School	66-039	39	29.3172690763
66	40		114	48	2	5	0	169	324	J.H. Putnam Public School	66-040	40	28.4023668639
66	41		138	56	2	25	4	225	346	Trinity United Church	66-041	41	24.8888888889
66	42		113	58	1	2	0	174	323	Trinity United Church	66-042	42	33.3333333333
66	43		73	64	0	5	0	142	323	Park Place Retirement Residence 1	66-043	43	45.0704225352
66	44		85	108	1	4	1	199	427	Park Place Retirement Residence 1	66-044	44	54.2713567839
66	46		75	65	1	0	1	142	297	Scouts Canada	66-046	46	45.7746478873
66	47		35	13	0	0	0	48	200	Calvin Christian Reform Church	66-047	47	27.0833333333
66	048s		15	8	0	4	0	27	120	Villa Marconi	#VALUE!	#VALUE!	29.6296296296
66	49		129	84	2	5	0	220	447	Villa Marconi	66-049	49	38.1818181818
66	050A		82	45	2	5	0	134	215	Ottawa Islamic School	#VALUE!	#VALUE!	33.5820895522
66	050B		80	35	1	7	0	123	196	Ottawa Islamic School	#VALUE!	#VALUE!	28.4552845528
66	51		150	53	0	10	1	214	357	Ottawa Islamic School	66-051	51	24.7663551402
66	52		48	30	0	4	0	82	153	St. Mark the Evangelist Church	66-052	52	36.5853658537
66	53		96	78	1	4	8	187	360	Dr. F.J. Mcdonald Catholic School	66-053	53	41.7112299465
66	54		61	43	0	1	0	105	240	Olde Forge	66-054	54	40.9523809524
66	55		86	68	0	7	0	161	291	Regina Street Public School	66-055	55	42.2360248447
66	56		86	63	0	0	0	149	347	Regina Street Public School	66-056	56	42.2818791946
66	57		43	45	5	0	2	95	296	Regina Street Public School	66-057	57	47.3684210526
66	058A		56	40	0	3	0	99	173	Severn Public School	#VALUE!	#VALUE!	40.404040404
66	058B		44	36	0	2	0	82	162	Severn Public School	#VALUE!	#VALUE!	43.9024390244
66	59		77	64	1	3	1	146	292	Severn Public School	66-059	59	43.8356164384
66	60		93	34	0	4	0	131	224	Woodroffe High School	66-060	60	25.9541984733
66	61		147	61	6	6	0	220	367	Woodroffe High School	66-061	61	27.7272727273
66	62		138	53	0	6	0	197	340	Woodroffe High School	66-062	62	26.9035532995
66	63		170	63	0	5	0	238	410	J.H. Putnam Public School	66-063	63	26.4705882353
66	64		149	87	3	0	0	239	413	Agincourt Road Public School	66-064	64	36.4016736402
66	65		148	53	2	6	0	209	341	Agincourt Road Public School	66-065	65	25.3588516746
66	66		143	49	1	5	2	200	391	Agincourt Road Public School	66-066	66	24.5
66	67		123	69	0	0	12	204	393	Agincourt Road Public School	66-067	67	33.8235294118
66	68		67	48	0	3	2	120	378	Scouts Canada	66-068	68	40
66	69		48	76	2	1	0	127	259	Calvin Christian Reform Church	66-069	69	59.842519685
66	070A		83	59	1	2	1	146	407	Parkwood Hills Public School	#VALUE!	#VALUE!	40.4109589041
66	070B		85	67	3	0	0	155	399	Parkwood Hills Public School	#VALUE!	#VALUE!	43.2258064516
66	071A		81	43	0	3	0	127	250	Parkwood Hills Public School	#VALUE!	#VALUE!	33.8582677165
66	071B		96	29	0	0	6	131	236	Parkwood Hills Public School	#VALUE!	#VALUE!	22.1374045802
66	72		102	55	1	4	0	162	265	Parkwood Presbyterian Church	66-072	72	33.950617284
66	73		32	24	0	0	2	58	182	St. Rita School	66-073	73	41.3793103448
66	74		46	42	0	0	0	88	295	St. Rita School	66-074	74	47.7272727273
66	75		133	72	0	8	0	213	386	St. Rita School	66-075	75	33.8028169014
66	76		166	69	2	7	0	244	375	St. Mark the Evangelist Church	66-076	76	28.2786885246
66	77		153	62	0	2	0	217	352	Lakeview Public School	66-077	77	28.5714285714
66	78		103	57	0	0	1	161	316	Lakeview Public School	66-078	78	35.4037267081
66	79		106	38	0	5	0	149	348	Bayshore Catholic School	66-079	79	25.5033557047
66	80		57	50	2	5	0	114	218	Dr. F.J. Mcdonald Catholic School	66-080	80	43.8596491228
66	81		32	19	1	7	1	60	259	Dr. F.J. Mcdonald Catholic School	66-081	81	31.6666666667
66	82		90	46	3	2	0	141	314	Olde Forge	66-082	82	32.6241134752
66	083s		34	7	1	4	4	50	80	Sterling Place	#VALUE!	#VALUE!	14
66	84		115	84	1	6	0	206	424	All Saints Lutheran Church	66-084	84	40.7766990291
66	085A		77	35	0	1	2	115	187	Severn Public School	#VALUE!	#VALUE!	30.4347826087
66	085B		92	69	0	3	1	165	272	Severn Public School	#VALUE!	#VALUE!	41.8181818182
66	86		133	33	0	4	0	170	286	Severn Public School	66-086	86	19.4117647059
66	87		107	61	0	5	0	173	336	St. Daniel School	66-087	87	35.2601156069
66	88		152	74	1	3	0	230	356	J.H. Putnam Public School	66-088	88	32.1739130435
66	89		140	63	0	3	0	206	331	St. Daniel School	66-089	89	30.5825242718
66	90		141	76	0	3	0	220	406	Agincourt Road Public School	66-090	90	34.5454545455
66	91		25	22	0	0	0	47	201	Agincourt Road Public School	66-091	91	46.8085106383
66	92		105	65	0	9	0	179	359	City View United Church	66-092	92	36.312849162
66	93		156	70	0	2	1	229	463	City View United Church	66-093	93	30.5676855895
66	94		112	51	1	10	0	174	382	City View United Church	66-094	94	29.3103448276
66	95		131	52	0	4	2	189	373	Parkwood Hills Public School	66-095	95	27.5132275132
66	96		142	72	3	5	1	223	401	Parkwood Presbyterian Church	66-096	96	32.2869955157
66	97		125	53	2	5	0	185	292	Parkwood Presbyterian Church	66-097	97	28.6486486486
66	98		129	50	0	1	0	180	325	École élémentaire catholique Laurier-Carrière	66-098	98	27.7777777778
66	099A		96	55	0	5	1	157	238	École élémentaire catholique Laurier-Carrière	#VALUE!	#VALUE!	35.0318471338
66	099B		80	42	0	5	1	128	239	École élémentaire catholique Laurier-Carrière	#VALUE!	#VALUE!	32.8125
66	100		88	39	0	4	0	131	278	École élémentaire catholique Laurier-Carrière	66-100	100	29.7709923664
66	101s		43	6	2	7	0	58	71	Asher Place	#VALUE!	#VALUE!	10.3448275862
66	102		148	67	0	5	0	220	407	École élémentaire catholique Laurier-Carrière	66-102	102	30.4545454545
66	103		110	55	0	3	1	169	301	Bayshore Catholic School	66-103	103	32.5443786982
66	104		36	20	1	1	0	58	190	Dr. F.J. Mcdonald Catholic School	66-104	104	34.4827586207
66	105		57	36	0	4	0	97	206	Michele Heights Community Centre	66-105	105	37.1134020619
66	106		41	24	2	3	4	74	298	Michele Heights Community Centre	66-106	106	32.4324324324
66	108		73	47	0	4	1	125	302	All Saints Lutheran Church	66-108	108	37.6
66	109		117	60	0	4	0	181	330	All Saints Lutheran Church	66-109	109	33.1491712707
66	110		156	67	0	3	2	228	418	Académie Jeanne d'Arc	66-110	110	29.3859649123
66	111s		41	18	1	6	0	66	153	Extendicare West End Villa	#VALUE!	#VALUE!	27.2727272727
66	112		120	39	0	4	1	164	387	Académie Jeanne d'Arc	66-112	112	23.7804878049
66	113		146	61	2	8	15	232	400	École élémentaire catholique Terre-des-Jeunes	66-113	113	26.2931034483
66	114		84	42	1	5	0	132	260	École élémentaire catholique Terre-des-Jeunes	66-114	114	31.8181818182
66	115s		38	9	2	7	0	56	151	Extendicare Medex	#VALUE!	#VALUE!	16.0714285714
66	116		20	17	0	2	0	39	333	St. Gregory Elementary School	66-116	116	43.5897435897
66	117		75	74	1	1	0	151	486	Algonquin College of Applied Arts and Technology	66-117	117	49.0066225166
66	118s		37	8	0	0	2	47	113	Extendicare Starwood Nursing Home	#VALUE!	#VALUE!	17.0212765957
66	119		106	55	0	2	0	163	305	City View United Church	66-119	119	33.7423312883
66	120		148	88	3	9	3	251	423	City View United Church	66-120	120	35.0597609562
66	121		158	62	1	13	3	237	412	St. Maurice Church	66-121	121	26.1603375527
66	122		72	49	1	5	1	128	408	Century Public School	66-122	122	38.28125
66	123		182	81	0	0	1	264	500	Century Public School	66-123	123	30.6818181818
66	124		122	42	0	2	1	167	281	Century Public School	66-124	124	25.1497005988
66	125		129	59	0	12	1	201	356	Century Public School	66-125	125	29.3532338308
66	126		34	32	2	3	0	71	236	Bayshore Recreation and Rental Centre	66-126	126	45.0704225352
66	127		32	16	0	1	0	49	109	The Carleton	66-127	127	32.6530612245
66	128		74	70	1	2	0	147	402	Bayshore Catholic School	66-128	128	47.619047619
66	129A		74	41	2	3	0	120	247	Bayshore Catholic School	#VALUE!	#VALUE!	34.1666666667
66	129B		67	19	0	4	0	90	231	Bayshore Catholic School	#VALUE!	#VALUE!	21.1111111111
66	130A		65	51	0	7	2	125	269	St. Stephen's Anglican Church	#VALUE!	#VALUE!	40.8
66	130B		50	36	0	10	3	99	229	St. Stephen's Anglican Church	#VALUE!	#VALUE!	36.3636363636
66	131		91	76	0	9	2	178	385	St. Stephen's Anglican Church	66-131	131	42.6966292135
66	132		39	30	3	3	0	75	371	St. Stephen's Anglican Church	66-132	132	40
66	133		133	69	0	11	4	217	424	St. Stephen's Anglican Church	66-133	133	31.797235023
66	134		138	54	1	10	1	204	386	Pinecrest Public School	66-134	134	26.4705882353
66	135		107	53	0	8	0	168	343	Our Lady of Victory School	66-135	135	31.5476190476
66	136		148	55	1	0	0	204	348	Our Lady of Victory School	66-136	136	26.9607843137
66	137		86	52	0	8	0	146	356	Bethany Baptist Church	66-137	137	35.6164383562
66	138		46	21	0	2	0	69	191	École élémentaire catholique Terre-des-Jeunes	66-138	138	30.4347826087
66	139		90	61	1	0	1	153	367	Bethany Baptist Church	66-139	139	39.8692810458
66	140		40	21	0	0	0	61	237	École élémentaire catholique Terre-des-Jeunes	66-140	140	34.4262295082
66	141		169	64	1	7	0	241	381	St. Gregory Elementary School	66-141	141	26.5560165975
66	142		153	71	0	0	0	224	379	St. Gregory Elementary School	66-142	142	31.6964285714
66	143		137	55	0	5	0	197	357	St. Gregory Elementary School	66-143	143	27.9187817259
66	144		148	77	0	10	0	235	430	Meadowlands Public School	66-144	144	32.7659574468
66	145		173	60	1	4	1	239	428	Meadowlands Public School	66-145	145	25.1046025105
66	146		95	48	1	8	0	152	303	Meadowlands Public School	66-146	146	31.5789473684
66	147		79	47	3	7	0	136	343	Merivale High School	66-147	147	34.5588235294
66	148s		49	21	0	5	1	76	82	Viewmount Christian Home	#VALUE!	#VALUE!	27.6315789474
66	149		43	19	0	2	0	64	163	Merivale High School	66-149	149	29.6875
66	150A		83	53	0	4	0	140	297	Merivale High School	#VALUE!	#VALUE!	37.8571428571
66	150B		68	46	1	2	0	117	272	Merivale High School	#VALUE!	#VALUE!	39.3162393162
66	151		139	44	0	3	1	187	346	Lakeview Public School	66-151	151	23.5294117647
66	152		160	95	1	4	0	260	453	Lakeview Public School	66-152	152	36.5384615385
66	153		185	67	2	5	1	260	399	Lakeview Public School	66-153	153	25.7692307692
66	154		172	88	1	2	0	263	407	Lakeview Public School	66-154	154	33.4600760456
66	155		144	86	1	1	0	232	344	Lakeview Public School	66-155	155	37.0689655172
66	156s		44	25	1	0	0	70	91	Riverpark Place	#VALUE!	#VALUE!	35.7142857143
66	157		92	48	1	5	2	148	253	Lakeview Public School	66-157	157	32.4324324324
66	158		5	8	0	0	0	13	53	Bayshore Recreation and Rental Centre	66-158	158	61.5384615385
66	159		45	31	1	2	0	79	373	Bayshore Recreation and Rental Centre	66-159	159	39.2405063291
66	160		76	57	1	5	2	141	592	Bayshore Recreation and Rental Centre	66-160	160	40.4255319149
66	161		155	72	0	1	0	228	351	Cheder Rambam School	66-161	161	31.5789473684
66	162A		70	43	0	3	0	116	267	St. Paul High School	#VALUE!	#VALUE!	37.0689655172
66	162B		57	25	0	3	0	85	196	St. Paul High School	#VALUE!	#VALUE!	29.4117647059
66	163		104	36	0	2	1	143	432	St. Paul High School	66-163	163	25.1748251748
66	164s		81	41	0	7	5	134	192	The Redwoods	#VALUE!	#VALUE!	30.5970149254
66	165		149	78	0	1	1	229	409	Pinecrest Public School	66-165	165	34.0611353712
66	166		72	45	1	2	0	120	338	St. John the Apostle Church	66-166	166	37.5
66	167A		99	41	0	3	0	143	280	St. John the Apostle Church	#VALUE!	#VALUE!	28.6713286713
66	167B		88	34	0	5	1	128	233	St. John the Apostle Church	#VALUE!	#VALUE!	26.5625
66	168		167	55	1	5	0	228	434	Bethany Baptist Church	66-168	168	24.1228070175
66	169		140	79	0	4	0	223	407	Sir Guy Carleton Secondary School	66-169	169	35.4260089686
66	170A		72	43	1	0	0	116	314	Sir Guy Carleton Secondary School	#VALUE!	#VALUE!	37.0689655172
66	170B		64	43	0	0	4	111	273	Sir Guy Carleton Secondary School	#VALUE!	#VALUE!	38.7387387387
66	171A		116	52	1	3	2	174	355	Sir Guy Carleton Secondary School	#VALUE!	#VALUE!	29.8850574713
66	171B		80	51	0	1	1	133	304	Sir Guy Carleton Secondary School	#VALUE!	#VALUE!	38.3458646617
66	172s		79	21	2	0	1	103	124	Crystal View Lodge	#VALUE!	#VALUE!	20.3883495146
66	173s		14	9	0	4	0	27	211	Peter D. Clark Long Term Care Centre	#VALUE!	#VALUE!	33.3333333333
66	174		166	78	1	5	0	250	405	St. Gregory Elementary School	66-174	174	31.2
66	175		115	70	0	6	0	191	345	St. Gregory Elementary School	66-175	175	36.6492146597
66	176		160	52	2	5	2	221	410	Meadowlands Public School	66-176	176	23.5294117647
66	177		111	47	1	3	1	163	249	Lakeview Public School	66-177	177	28.8343558282
66	178		170	49	1	1	0	221	371	Cheder Rambam School	66-178	178	22.1719457014
66	179		159	78	2	4	0	243	372	Cheder Rambam School	66-179	179	32.0987654321
66	180		85	65	0	7	0	157	365	St. John the Apostle School	66-180	180	41.4012738854
66	181A		94	61	1	3	4	163	286	St. Paul High School	#VALUE!	#VALUE!	37.4233128834
66	181B		80	44	0	2	0	126	271	St. Paul High School	#VALUE!	#VALUE!	34.9206349206
66	182		105	59	0	1	1	166	328	St. John the Apostle School	66-182	182	35.5421686747
66	183		43	31	5	1	0	80	252	St. Paul High School	66-183	183	38.75
66	184A		101	49	0	0	0	150	235	Briargreen Public School	#VALUE!	#VALUE!	32.6666666667
66	184B		109	49	1	0	0	159	217	Briargreen Public School	#VALUE!	#VALUE!	30.8176100629
66	185A		109	45	0	1	6	161	254	Briargreen Public School	#VALUE!	#VALUE!	27.950310559
66	185B		31	141	0	2	0	174	262	Briargreen Public School	#VALUE!	#VALUE!	81.0344827586
66	186		102	49	1	1	2	155	302	Sir Guy Carleton Secondary School	66-186	186	31.6129032258
66	187		166	65	1	0	0	232	433	Sir Guy Carleton Secondary School	66-187	187	28.0172413793
66	188		124	60	0	4	0	188	458	Sir Guy Carleton Secondary School	66-188	188	31.914893617
66	189		178	58	0	1	0	237	416	Sir Guy Carleton Secondary School	66-189	189	24.4725738397
66	190s		12	0	0	1	6	19	46	Queensway Carleton Hospital	#VALUE!	#VALUE!	0
66	191A		101	28	0	4	0	133	253	Cheder Rambam School	#VALUE!	#VALUE!	21.0526315789
66	191B		88	40	0	0	0	128	264	Cheder Rambam School	#VALUE!	#VALUE!	31.25
66	192		120	69	1	4	0	194	323	St. John the Apostle School	66-192	192	35.5670103093
66	193		139	74	0	1	0	214	354	St. John the Apostle School	66-193	193	34.5794392523
66	194		160	62	0	0	0	222	377	St. John the Apostle School	66-194	194	27.9279279279
66	195		187	63	0	2	0	252	402	Briargreen Public School	66-195	195	25
66	400		75	38	1	5	0	119	181	Phoenix Apartments	66-400	400	31.9327731092
66	401		19	42	1	0	0	62	104	Lord Richmond	66-401	401	67.7419354839
66	402		87	18	0	2	0	107	168	Saville Apartments	66-402	402	16.8224299065
